fixed.acidity,volatile.acidity,citric.acid,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,pH,sulphates,alcohol,label,chlorides_std,density_std,high_quality
6,0.21,0.29,13.1,28,125,3.39,0.45,8.6,novice,-0.18862329080270193,1.7653661788381063,0
7.3,0.28,0.54,12.9,62,162.5,3.06,0.45,9.1,novice,0.10869996735880993,1.4461570924417781,1
6.5,0.27,0.19,6.6,98,175,3.16,0.34,10.1,novice,-0.061199037304911295,-0.13658796093989317,1
6.5,0.27,0.26,11,2,82,3.07,0.36,11.2,novice,-0.6983203047938653,-0.01023436424134042,0
6.9,0.39,0.4,4.6,5,19,3.31,0.37,12.6,novice,-1.0381183141213075,-0.8481582160316283,0
5.7,0.18,0.36,1.2,9,71,3.7,0.68,10.9,novice,-0.018724286138980986,-0.6852285781835178,1
5.9,0.29,0.16,7.9,48,197,3.21,0.36,9.4,novice,-0.1036737884708416,0.3555260472544216,0
6.8,0.18,0.35,5.4,53,143,3.1,0.54,11,novice,0.32107372318846117,-0.39262024898690817,1
7.3,0.24,0.29,1.2,37,97,3.19,0.7,10.1,novice,-0.40099704663235347,-0.4823978045358663,1
6,0.28,0.27,4.1,50,147,3.27,0.56,11.6,novice,-0.018724286138980986,-0.9279604876307104,1
5.6,0.18,0.29,2.3,5,47,3.07,0.45,10.1,novice,-0.27357279313456256,-0.9279604876307104,0
6.7,0.31,0.31,4.9,20,151,3.36,0.82,12,novice,-0.6558455536279351,-0.4823978045358663,1
7.1,0.43,0.3,6.6,15,138,3.18,0.46,12.6,novice,-0.9106940606235165,-0.9279604876307104,1
6.7,0.41,0.34,9.2,29,150,3.22,0.51,9.1,novice,0.10869996735880993,0.9141419484479592,0
6.9,0.4,0.56,11.2,40,142,3.14,0.46,8.7,novice,-0.1461485396367719,1.1468985739452757,0
7.8,0.965,0.6,65.8,8,160,3.39,0.69,11.7,novice,1.1705687465070664,14.939391181985581,1
6.7,0.25,0.23,7.2,61,220,3.14,0.35,9.5,novice,-0.35852229546642317,0.38212680445410335,0
8.1,0.29,0.49,7.1,22,124,3.14,0.41,10.8,novice,-0.18862329080270193,0.11611923245717543,1
6.2,0.21,0.27,1.7,41,150,3.49,0.71,10.5,novice,-0.35852229546642317,-0.24964117903858662,1
7.1,0.28,0.28,8.5,25,191,3.16,0.46,12.2,novice,-0.6983203047938653,-0.223040421838868,1
5.8,0.3,0.33,3.5,25,116,3.2,0.44,11.7,novice,-0.5708960512960745,-1.1573920184780806,1
8.6,0.26,0.41,2.2,29,111,2.96,0.44,10,novice,0.10869996735880993,0.0163663929583413,0
6.9,0.19,0.33,1.6,27,98,3.09,0.46,12.3,novice,-0.31604754430049287,-1.4134243065250955,1
7.3,0.25,0.41,1.8,52,165,3.29,0.39,12.2,novice,-0.40099704663235347,-0.9811620020301107,1
6.4,0.23,0.35,4.6,43,147,3.18,0.4,11,novice,-0.31604754430049287,-0.6287019691341711,1
6.3,0.67,0.48,12.6,57,222,3.17,0.52,9.3,novice,0.23612422085660056,1.2799023599437211,1
8.2,0.36,0.29,7.6,37,122,3.16,0.34,12,novice,-0.4859465489642138,-0.05013550004088146,0
7,0.23,0.28,2.7,16,92,3.18,0.56,9.3,novice,0.27859897202253087,-0.10998720374017455,0
6.7,0.36,0.28,8.3,29,81,2.96,0.39,12.5,novice,-0.5284213001301441,-0.844833121381682,1
7.1,0.26,0.37,5.5,31,105,3.06,0.33,12.6,novice,-0.9106940606235165,-1.0742646522290151,1
7.4,0.18,0.36,13.1,72,163,3.42,0.35,9.1,novice,0.4060232255203218,1.978172236435634,1
7.9,0.34,0.44,6.5,47,126,2.96,0.37,12.5,novice,-0.825744558291656,-0.93461067693064,1
6.7,0.31,0.42,6.4,25,148,3.16,0.45,9.6,novice,0.44849797668625213,0.4818796439529744,0
5.8,0.29,0.21,2.6,12,120,3.39,0.79,14,novice,-0.9106940606235165,-1.546428092523578,1
7.1,0.44,0.62,11.8,52,152,3.12,0.46,8.7,novice,-0.1036737884708416,1.1468985739452757,1
6.4,0.24,0.49,5.8,25,120,3.01,0.98,10.5,novice,0.27859897202253087,0.04961733945795267,1
7.2,0.15,0.39,1.8,21,159,3.52,0.47,10,novice,-0.1461485396367719,0.24912301845565785,0
8,0.25,0.27,9.7,15,85,2.99,0.36,11.2,novice,-0.4434717977982838,0.003066014358518897,1
5.8,0.3,0.42,1.1,19,113,3.1,0.46,12.6,novice,-0.4434717977982838,-1.7758596233709112,1
6.9,0.24,0.39,1.3,18,136,3.31,0.48,10.4,novice,0.7033464836818336,-0.4158959115366435,1
9.2,0.19,0.42,2,16,104,3.09,0.66,10,novice,0.02375046502694932,0.37215152050422734,0
6.5,0.19,0.34,1.6,39,116,3.21,0.68,12.5,novice,-0.7407950559597954,-1.4998767674241074,1
7.1,0.32,0.24,13.1,52,204,3.1,0.49,8.8,novice,0.15117471852474024,1.3131533064433327,0
7.3,0.26,0.31,1.6,39,173,3.19,0.51,11.4,novice,-0.27357279313456256,-0.7484053765327942,1
5.7,0.27,0.16,9,32,111,3.36,0.37,10.4,novice,0.27859897202253087,0.22917245055586888,1
7.4,0.24,0.22,10.7,26,81,2.86,0.36,9.7,novice,-0.18862329080270193,0.4486286974533261,1
6.2,0.25,0.54,7,58,176,3.19,0.7,10.4,novice,-0.018724286138980986,0.1626705575566461,0
7.4,0.3,0.22,5.25,33,180,3.13,0.45,11.6,novice,0.27859897202253087,-0.4823978045358663,1
5.8,0.28,0.3,3.9,36,105,3.26,0.58,12.75,novice,-0.8682193094575864,-1.4699509155744424,1
6.5,0.22,0.19,1.1,36,191,3.05,0.5,9.5,novice,0.745821234847764,-0.35936930248729676,1
7,0.25,0.56,2,20,95,3.23,0.53,11,novice,-0.4859465489642138,-0.7484053765327942,1
7.6,0.56,0.12,10.4,22,177,3.32,0.45,9.1,novice,2.1050132721575325,1.4129061459421668,0
7.1,0.24,0.41,17.8,39,145,3.32,0.39,8.7,novice,-0.018724286138980986,1.9116703434364113,0
6.9,0.3,0.21,7.2,54,190,3.22,0.48,9.4,novice,-0.061199037304911295,0.6315089032012255,0
6,0.34,0.66,15.9,26,164,3.14,0.5,8.8,novice,-0.018724286138980986,1.2799023599437211,1
6,0.14,0.17,5.6,37,127,3.05,0.57,9.8,novice,-0.4434717977982838,-0.10666210909022818,1
6.5,0.41,0.24,14,24,113,3.44,0.53,9.8,novice,0.06622521619287963,1.3796551994425554,1
7.6,0.2,0.3,14.2,53,212.5,3.14,0.46,8.9,novice,0.4060232255203218,1.6456627714394834,1
6.9,0.4,0.37,8.9,36,148,3.16,0.5,9.3,novice,0.27859897202253087,0.6481343764510312,0
8.7,0.23,0.32,13.4,35,169,3.12,0.47,8.8,novice,-0.1036737884708416,1.8950448701866056,1
6.5,0.18,0.29,1.7,39,144,3.49,0.5,10.5,novice,-0.4859465489642138,-0.44914685803625487,1
6.4,0.18,0.74,11.9,54,168,3.58,0.68,10.1,novice,-0.018724286138980986,1.2466514134441098,0
6,0.27,0.19,1.7,24,110,3.32,0.47,12.6,novice,-1.123067816453168,-1.4134243065250955,1
7.8,0.26,0.44,1.3,43,132,3.18,0.65,10,novice,-0.40099704663235347,0.11611923245717543,0
5.2,0.405,0.15,1.45,10,44,3.52,0.4,11.6,novice,-0.35852229546642317,-0.9312855822806937,0
6.9,0.4,0.17,12.9,59,186,3.08,0.49,9.4,novice,-0.5708960512960745,1.1601989525450982,0
6.9,0.44,0.42,8.5,10,147,3.32,0.46,9.5,novice,0.06622521619287963,1.1136476274456275,1
6.9,0.115,0.35,5.4,36,108,3.32,0.42,10.2,novice,0.06622521619287963,-0.05013550004088146,1
8.5,0.15,0.49,1.5,17,122,3.03,0.4,10.3,novice,-0.6558455536279351,-0.282892125538198,1
7,0.57,0.1,8.3,23,188,3.4,0.47,9.2,novice,2.020063769825672,1.0471457344464048,0
6.3,0.3,0.29,2.1,33,142,3.22,0.46,12.9,novice,0.06622521619287963,-1.4932265781241776,1
7.6,0.37,0.51,11.7,58,181,2.91,0.51,9,novice,2.020063769825672,1.2333510348442505,0
8.1,0.26,0.37,1.9,48,159,3.37,0.7,10.9,novice,1.085619244175206,0.28237396495526923,1
9,0.2,0.33,3.5,10,40,3.14,0.36,9.8,novice,0.10869996735880993,0.11611923245717543,1
6.4,0.36,0.2,5.7,61,172,3.24,0.43,9.5,novice,3.0394577978079984,0.1826211254564351,1
7,0.26,0.34,10.9,25,84,3.11,0.34,10.9,novice,-0.35852229546642317,0.08951847525749371,1
7.5,0.38,0.33,5,30,131,3.32,0.44,10.9,novice,-0.061199037304911295,0.04961733945795267,1
6.6,0.37,0.24,2,23,120,3.32,0.54,9.4,novice,0.745821234847764,0.1826211254564351,0
6.3,0.4,0.24,5.1,43,131,3.24,0.44,11.3,novice,-0.4434717977982838,-0.7284548086330421,1
6.6,0.42,0.13,12.8,26,158,3.24,0.47,9,novice,-0.1036737884708416,1.2200506562444282,0
7.2,0.51,0.24,10,35,197,3.41,0.47,9,novice,1.9775890186597418,1.346404252942944,0
6.5,0.33,0.28,6.1,41,103,3.24,0.32,12.2,novice,-1.2080173187850285,-0.9412608662305697,1
6.2,0.25,0.39,1.3,42,135,3.23,0.4,11.1,novice,0.19364946969067026,-1.1474167345281676,1
7.9,0.37,0.31,2.85,5,24,3.19,0.36,11.9,novice,-0.40099704663235347,-0.9811620020301107,1
7.2,0.3,0.3,8.1,40,188,3.15,0.49,9.1,novice,0.15117471852474024,0.8210392982490178,1
5.8,0.36,0.32,1.7,22,96,3.03,0.38,11.2,novice,-0.5708960512960745,-1.4134243065250955,1
6.8,0.25,0.34,14,47,133,3.37,0.5,12.2,novice,-0.6133708024620047,0.38212680445410335,1
6.8,0.26,0.48,6.2,55,182,3.21,0.45,9.4,novice,0.10869996735880993,0.5882826727517382,1
7.9,0.44,0.37,5.85,27,93,3.16,0.54,12.6,novice,-0.5708960512960745,-0.6819034835335714,1
6,0.19,0.71,1.5,9,55,3.12,0.46,9.8,novice,4.483599337449627,-0.44914685803625487,1
6.6,0.22,0.28,4.9,51,180,3.3,0.75,9.5,novice,-0.18862329080270193,0.38212680445410335,1
7.2,0.2,0.22,1.6,17,101,3.37,0.53,10,novice,-0.1036737884708416,0.21919716660599284,0
7.7,0.27,0.49,3.8,46,139,3.04,0.38,11.6,novice,-0.40099704663235347,-0.9612114341303217,1
7.1,0.17,0.38,7.4,49,182,3.35,0.52,9.6,novice,0.23612422085660056,0.5816324834518085,1
7,0.15,0.3,13.3,46,120,3.2,0.36,9.5,novice,0.10869996735880993,0.9939442200470413,1
7.4,0.24,0.29,10.1,21,105,3.13,0.35,9.5,novice,0.15117471852474024,0.714636269450254,0
6.4,0.37,0.2,5.6,61,183,3.24,0.43,9.5,novice,2.9969830466420686,0.17929603080645182,0
6.9,0.21,0.33,1.4,35,136,3.63,0.78,10.3,novice,0.4060232255203218,-0.08338644654049283,1
6.3,0.36,0.3,4.8,14,85,3.28,0.39,10.6,novice,0.10869996735880993,-0.282892125538198,0
7.6,0.285,0.32,14.6,32,201,3,0.45,9.2,novice,0.7033464836818336,1.3131533064433327,0
6.2,0.15,0.46,1.6,38,123,3.38,0.51,9.7,novice,-0.31604754430049287,-0.34939401853742075,1
7.2,0.4,0.38,2.2,40,109,3.27,0.46,12.6,novice,-0.6983203047938653,-1.0975403147787506,1
8,0.23,0.28,2.7,49,165,3.26,0.72,9.5,novice,0.06622521619287963,0.38212680445410335,1
6.4,0.38,0.24,7.2,41,151,3.11,0.6,9.2,novice,0.02375046502694932,0.6614347550508906,0
7.4,0.28,0.36,1.1,42,105,2.99,0.39,12.4,novice,-0.7832698071257258,-1.5796790390231894,1
7.6,0.15,0.35,4.3,23,98,3.1,0.44,9.5,novice,0.19364946969067026,0.05626752875788233,1
7.6,0.2,0.34,1.8,42,148,3.35,0.66,11.1,novice,-0.23109804196863223,-0.23301570578878095,1
6.2,0.27,0.49,1.4,20,74,3.32,0.44,9.8,novice,0.15117471852474024,-0.3161430720378094,1
6.3,0.3,0.48,7.4,34,149,3.18,0.53,9.8,novice,0.27859897202253087,0.22252226125597613,0
6.7,0.21,0.48,14.8,31,195,2.95,0.75,8.8,novice,0.15117471852474024,1.7853167467378586,1
7.6,0.22,0.28,12,68,143,2.99,0.3,9.2,novice,0.4060232255203218,1.4129061459421668,1
7.7,0.26,0.32,1.2,26,117,3.21,0.56,10.8,novice,-0.27357279313456256,-0.34939401853742075,0
6.6,0.2,0.14,4.4,35,168,2.93,0.45,9.4,novice,5.842791374759397,-0.030184932141129394,1
6.4,0.38,0.24,7.2,41,151,3.11,0.6,9.2,novice,0.02375046502694932,0.6614347550508906,0
7.2,0.23,0.39,14.2,49,192,2.98,0.48,9,novice,0.49097272785218243,1.2799023599437211,1
5.8,0.19,0.33,4.2,49,133,3.16,0.42,11.3,novice,-0.35852229546642317,-0.9911372859799867,1
7.3,0.3,0.25,2.5,32,122,3.18,0.54,10.3,novice,-0.061199037304911295,-0.25296627368853297,0
6.3,0.2,0.4,1.5,35,107,3.46,0.5,11.4,novice,-0.40099704663235347,-0.7816563230324055,1
6.4,0.26,0.21,8.2,51,182,3.23,0.48,9.5,novice,0.15117471852474024,0.4552788867532558,0
8.9,0.21,0.37,1.2,20,93,3.2,0.37,11.5,novice,-0.7832698071257258,-0.5355993189352666,0
6.5,0.2,0.35,3.9,27,140,2.98,0.53,11.8,novice,-0.27357279313456256,-1.0077627592297924,1
7.1,0.23,0.3,2.6,62,148,3.03,0.56,11.3,novice,-0.5284213001301441,-0.944585960880516,1
7.5,0.33,0.38,8.7,49,199,2.98,0.57,9.4,novice,3.379255807135441,1.0172198825967766,0
6.4,0.39,0.21,1.2,35,136,3.15,0.46,10.2,novice,-0.23109804196863223,-0.5987761172845429,0
7.8,0.3,0.74,1.8,33,156,3.29,0.52,12.8,novice,-0.5708960512960745,-1.0144129485297222,1
9,0.26,0.34,6.7,21,162,3.08,0.5,10.6,novice,-0.7407950559597954,0.3056496275050046,1
6.4,0.33,0.3,7.2,42,168,3.22,0.49,11.1,novice,-0.23109804196863223,-0.24631608438860333,1
7,0.16,0.25,14.3,27,149,2.91,0.46,9.2,novice,-0.1036737884708416,1.3131533064433327,1
6.8,0.19,0.32,7.05,54,188,3.25,0.37,11.1,novice,-1.1655425676190982,-0.18313928603932697,1
6.5,0.315,0.2,6.6,9,126,2.94,0.51,8.8,novice,-0.23109804196863223,0.29567434355512856,0
5.2,0.44,0.04,1.4,43,119,3.36,0.33,12.1,novice,-0.4434717977982838,-1.546428092523578,1
6.2,0.25,0.38,7.9,54,208,3.17,0.46,9.1,novice,-0.061199037304911295,0.5550317262521268,0
6.2,0.25,0.48,10,78,240,3.25,0.47,9.5,novice,-0.1036737884708416,0.8310145821989308,1
7.5,0.4,1,19.5,33,148,3.24,0.38,12,novice,-0.23109804196863223,1.2134004669444984,1
7.3,0.2,0.44,1.4,21,98,3.15,0.46,10,novice,-0.061199037304911295,-0.5488996975351259,1
7.4,0.2,0.35,6.1,10,40,2.79,0.52,10.9,novice,-0.9106940606235165,-0.5355993189352666,0
7.9,0.25,0.35,6.7,22,64,2.93,0.49,10.7,novice,-0.31604754430049287,-0.14323815023982284,0
6.6,0.16,0.57,1.1,58,140,3.12,0.39,9.3,novice,3.549154811799162,-0.44914685803625487,1
6.3,0.39,0.24,6.9,9,117,3.15,0.35,10.2,novice,0.9581949906774155,0.04961733945795267,0
7.5,0.31,0.51,14.8,62,204,3.06,0.6,9.5,novice,-0.31604754430049287,1.3796551994425554,0
8.3,0.49,0.23,6.65,6,158,3.05,0.48,11.2,novice,-0.5284213001301441,-0.20308985393911594,0
8.4,0.35,0.56,13.8,55,190,3.07,0.58,9.4,novice,0.06622521619287963,1.7454156109383174,1
7.4,0.16,0.3,13.7,33,168,2.9,0.44,8.7,novice,0.4060232255203218,1.3962806726923611,1
6.3,0.23,0.3,1.8,16,91,3.28,0.4,11.8,novice,-0.5708960512960745,-1.1474167345281676,1
6.7,0.46,0.27,5.2,35,96,3.16,0.44,12.4,novice,-0.31604754430049287,-0.9179852036808344,1
5.9,0.27,0.29,11.4,31,115,3.35,0.48,10.5,novice,-0.4434717977982838,0.28237396495526923,1
5.1,0.42,0.01,1.5,25,102,3.38,0.36,12.3,novice,-1.2504920699509587,-1.546428092523578,1
6.3,0.27,0.38,0.9,7,140,3.45,0.5,10.5,novice,0.19364946969067026,-0.4823978045358663,1
6.9,0.3,0.21,15.7,49,159,3.11,0.48,9,novice,0.4060232255203218,1.4029308619922907,0
6.5,0.36,0.32,1.1,13,66,3.1,0.46,10.6,novice,-0.6558455536279351,-0.814907269532017,0
6.8,0.28,0.4,22,48,167,2.93,0.5,8.7,novice,0.06622521619287963,2.3106817014317476,0
6.7,0.15,0.38,1.7,20,84,3.09,0.53,11.4,novice,-0.40099704663235347,-1.1939680596276383,1
6.3,0.19,0.33,10.1,63,133,2.86,0.41,9.1,novice,0.7033464836818336,0.5184556851025321,0
6.5,0.35,0.38,7.4,20,196,3.47,0.48,9.1,novice,-0.4434717977982838,1.020544977246723,1
6.9,0.17,0.22,4.6,55,152,3.29,0.37,9.3,novice,0.745821234847764,0.38212680445410335,1
7.8,0.3,0.29,16.85,23,135,3.16,0.38,9,novice,0.32107372318846117,1.9116703434364113,1
5.8,0.13,0.22,12.7,24,183,3.32,0.42,11.7,novice,0.49097272785218243,0.5151305904525858,1
6.4,0.24,0.5,11.6,60,211,3.18,0.57,9.3,novice,0.02375046502694932,0.8476400554487364,0
7.5,0.29,0.67,8.1,53,166,2.9,0.41,8.9,novice,-0.40099704663235347,0.8476400554487364,1
7.3,0.19,0.27,13.9,45,155,2.94,0.41,8.8,novice,0.44849797668625213,1.336428968993068,1
7.6,0.25,0.34,1.3,34,176,3.1,0.51,9.5,novice,0.4060232255203218,0.09616866455742337,0
6.5,0.29,0.25,10.6,32,120,3.31,0.34,10.1,novice,-0.31604754430049287,0.714636269450254,1
6.8,0.18,0.46,1.4,37,160,3.37,0.45,11.1,novice,0.745821234847764,-0.5488996975351259,0
6.5,0.22,0.5,16.4,36,182,3.02,0.49,8.8,novice,0.06622521619287963,1.6589631500393427,1
7.2,0.31,0.24,1.4,17,117,3.16,0.35,10.5,novice,0.44849797668625213,-0.4158959115366435,0
7.5,0.18,0.37,6.2,21,138,3.2,0.55,10.5,novice,0.15117471852474024,0.46857926535311506,1
6.8,0.28,0.35,2.3,16,85,3.19,0.56,12.4,novice,-0.18862329080270193,-1.1474167345281676,1
5.8,0.31,0.32,4.5,28,94,3.25,0.52,13.7,novice,-0.9531688117894469,-1.6594813106222346,1
6.5,0.46,0.31,5,15,72,3.26,0.6,11.5,novice,-0.825744558291656,-0.7982817962822113,1
8.4,0.19,0.42,1.6,9,101,3.06,0.65,11.1,novice,0.02375046502694932,-0.016884553541270077,0
7.4,0.29,0.28,10.2,43,138,3.1,0.47,10.6,novice,-0.6133708024620047,0.348875857954492,1
6.3,0.2,0.37,11.8,58,130,3.2,0.35,10.8,novice,-0.061199037304911295,0.378801709804157,0
6.2,0.28,0.28,4.3,22,105,2.98,0.64,13.1,novice,-0.8682193094575864,-1.6794318785220235,1
6.7,0.25,0.74,19.4,44,169,3.51,0.45,9.8,novice,0.32107372318846117,2.1111760224340794,1
6.1,0.24,0.25,1.6,24,115,3.39,0.59,10.9,novice,-0.1036737884708416,-0.6486525370339601,1
8.1,0.31,0.36,8.2,29,142,3.01,0.34,13,novice,-0.7832698071257258,-0.5156487510354776,1
8.4,0.3,0.25,17.75,25,218,2.98,0.66,9.1,novice,0.02375046502694932,2.0313737508349976,0
6.4,0.41,0.24,14,24,113,3.44,0.53,9.8,novice,0.06622521619287963,1.3796551994425554,1
6.4,0.33,0.44,8.9,52,164,3.1,0.48,9.6,novice,0.36354847435439147,0.27572377565533956,0
6.9,0.29,0.3,8.2,35,112,3,0.37,12.3,novice,-0.8682193094575864,-0.8681087839314173,1
6.6,0.32,0.47,15.6,27,173,3.18,0.56,9,novice,0.7033464836818336,1.5525601212405788,0
5.6,0.32,0.32,8.3,32,105,3.24,0.47,11.2,novice,-0.1461485396367719,-0.4624472366361142,1
8.6,0.2,0.42,1.5,35,125,3.11,0.49,11.4,novice,-0.23109804196863223,-0.5156487510354776,1
7.1,0.37,0.32,1.4,27,126,3.19,0.62,12,novice,-0.40099704663235347,-0.7484053765327942,0
6.8,0.16,0.18,1.8,31,114,3.27,0.55,10.8,novice,-0.018724286138980986,-0.5954510226345597,1
7.8,0.25,0.34,13.7,66,184,3.22,0.75,8.9,novice,-0.1036737884708416,1.898369964836552,0
7.4,0.33,0.44,7.6,40,227,3.12,0.52,9,novice,0.15117471852474024,0.910816853797976,0
6.3,0.2,0.26,4.7,108,168,3.07,0.75,10.7,novice,-0.27357279313456256,-0.4225461008365732,1
7.2,0.31,0.26,7.3,37,157,3.09,0.43,9,novice,0.15117471852474024,0.7312617427000597,0
7.1,0.29,0.49,1.2,32,99,3.07,0.33,12.2,novice,-0.6558455536279351,-1.5796790390231894,1
7.3,0.2,0.39,2.3,24,87,2.94,0.35,12,novice,0.06622521619287963,-1.2006182489275679,1
7.7,0.18,0.3,1.2,49,199,3.03,0.38,9.3,novice,-0.018724286138980986,0.02634167690821733,0
5.8,0.33,0.2,16.05,26,166,3.09,0.46,8.9,novice,0.02375046502694932,1.180149520444887,0
5.8,0.32,0.28,4.3,46,115,3.16,0.57,13,novice,-0.6133708024620047,-1.526477524623789,1
8.4,0.23,0.32,1.3,59,113,3.1,0.55,11,novice,0.06622521619287963,-0.7550555658327238,1
7.2,0.2,0.22,1.6,17,101,3.37,0.53,10,novice,-0.1036737884708416,0.21919716660599284,0
7.8,0.29,0.36,7,38,161,3.26,0.37,11.2,novice,-0.18862329080270193,0.0163663929583413,1
6.7,0.33,0.34,7.5,39,124,2.99,0.32,12.4,novice,-0.4434717977982838,-0.9379357715805864,1
6.4,0.3,0.27,4.4,17,135,3.23,0.44,12.2,novice,0.36354847435439147,-0.5156487510354776,1
5.9,0.44,0.36,2.5,12,73,3.22,0.48,10.8,novice,-0.6983203047938653,-0.6785783888836251,1
7.2,0.2,0.31,10,49,165,3.4,0.42,9.9,novice,0.32107372318846117,0.980643841447182,1
7.5,0.23,0.35,17.8,128,212,3.44,0.43,8.9,novice,0.49097272785218243,2.779520047076364,0
7.3,0.32,0.23,13.7,49,197,3.2,0.46,8.7,novice,0.15117471852474024,1.4794080389414264,0
6,0.2,0.26,1.1,38,67,3.14,0.38,11.5,novice,-0.5708960512960745,-1.4998767674241074,1
7.7,0.39,0.49,7.7,11,110,3.33,0.76,10,novice,-0.4434717977982838,0.8476400554487364,1
6,0.45,0.65,9.7,11,159,3.04,0.48,9.4,novice,1.4254172535026484,0.5151305904525858,0
6.4,0.46,0.22,14.7,51,183,3.39,0.6,10.5,novice,0.02375046502694932,1.4045934093172823,0
7.2,0.24,0.28,1.9,30,92,3.1,0.39,10.9,novice,-0.6133708024620047,-0.8814091625312765,1
7.4,0.38,0.34,8.3,44,168,3.11,0.52,9.2,novice,0.23612422085660056,0.7379119319999894,0
5.9,0.18,0.29,4.6,68,137,3.21,0.38,11.3,novice,-0.6133708024620047,-0.8182323641820002,1
6.2,0.28,0.51,7.9,49,206,3.18,0.52,9.4,novice,0.4060232255203218,0.5151305904525858,0
7,0.34,0.26,10.3,51,166,3.08,0.35,11.6,novice,-0.23109804196863223,-0.07673625724056317,1
6.7,0.21,0.49,1.4,30,114,2.92,0.42,10.8,novice,0.02375046502694932,-0.8814091625312765,1
7.1,0.36,0.56,1.3,25,102,3.24,0.33,10.5,novice,-0.018724286138980986,-0.5821506440347373,1
5.9,0.13,0.28,1.9,20,78,3.43,0.64,10.8,novice,0.15117471852474024,-0.7484053765327942,1
6.1,0.6,0,1.3,24,79,3.31,0.38,9.4,novice,-0.18862329080270193,-0.1166373930401042,0
6.7,0.5,0.63,13.4,81,238,3.08,0.44,9.2,novice,1.3404677511707876,1.5791608784402607,0
6.6,0.36,0.29,1.6,24,85,3.41,0.61,12.4,novice,-1.0805930652872378,-1.4633007262745126,1
10.3,0.17,0.47,1.4,5,33,2.89,0.28,9.6,novice,-0.40099704663235347,-0.05013550004088146,0
7,0.21,0.37,7.2,36,167,3.26,0.56,9.8,novice,-0.18862329080270193,0.5816324834518085,1
6.7,0.23,0.33,8.1,45,176,3.11,0.52,10.1,novice,0.06622521619287963,0.22252226125597613,1
7.4,0.19,0.31,14.5,39,193,3.1,0.5,9.2,novice,-0.061199037304911295,1.5126589854410377,1
6.8,0.3,0.26,20.3,45,150,3.04,0.38,12.3,novice,-0.40099704663235347,1.07042139699614,1
7,0.47,0.07,1.1,17,151,3.02,0.34,10.5,novice,-0.4859465489642138,-1.0144129485297222,0
6.4,0.29,0.3,6.5,62,156,3.1,0.4,9.4,novice,6.904660153907652,0.24247282915572818,0
6.9,0.19,0.35,5,32,150,3.36,0.48,9.8,novice,0.8732454883455549,0.3156249114548806,0
6.6,0.3,0.25,8,21,124,3.06,0.38,10.8,novice,-0.4434717977982838,-0.14323815023982284,1
7.5,0.26,0.26,18.35,33,139,3.17,0.39,8.8,novice,1.5953162581663696,2.343932647931433,0
6.5,0.28,0.28,20.4,40,144,3.14,0.38,8.7,novice,-0.23109804196863223,2.0446741294348567,0
5,0.24,0.34,1.1,49,158,3.32,0.32,13.1,novice,-0.5284213001301441,-2.098393804417186,1
5.7,0.4,0.35,5.1,17,113,3.18,0.67,12.4,novice,-0.8682193094575864,-1.1740174917278863,1
7.5,0.27,0.31,5.8,131,313,3.18,0.59,10.5,novice,0.44849797668625213,0.1826211254564351,0
8.1,0.3,0.49,8.1,26,174,3.1,0.3,11.2,novice,-0.40099704663235347,0.08286828595756406,1
8,0.25,0.13,17.2,49,219,2.96,0.46,9.7,novice,-0.4434717977982838,1.8451684504371886,0
7.9,0.28,0.41,2,50,152,3.45,0.49,10.7,novice,-0.1036737884708416,-0.21639023253897524,1
6.7,0.3,0.44,18.5,65,224,3.11,0.53,9.1,novice,0.44849797668625213,1.8318680718373292,0
8.5,0.16,0.35,1.6,24,147,2.96,0.36,10,novice,-0.31604754430049287,-0.18313928603932697,0
7.2,0.23,0.19,13.7,47,197,3.12,0.53,9,novice,0.23612422085660056,1.5292844586908434,0
7.2,0.23,0.39,2.3,29,102,3.26,0.54,12.3,novice,-0.5708960512960745,-1.080914841528945,1
5.2,0.36,0.02,1.6,24,104,3.44,0.35,12.2,novice,-0.6558455536279351,-1.4799261995243183,1
6.4,0.25,0.37,4.5,41,147,3.18,0.4,11.1,novice,-0.31604754430049287,-0.6486525370339601,1
6.3,0.38,0.17,8.8,50,212,3.47,0.66,9.4,novice,1.4254172535026484,1.3231285903932086,0
6.8,0.39,0.31,14.35,28,162,3.17,0.54,9.1,novice,-0.1461485396367719,1.5791608784402607,0
7.1,0.365,0.14,1.2,24,84,3.15,0.43,8.9,novice,0.36354847435439147,0.0163663929583413,0
7.2,0.27,0.46,18.75,45,255,3.04,0.52,8.9,novice,0.23612422085660056,1.978172236435634,0
7.3,0.36,0.54,13.3,63,193,3.06,0.49,8.6,novice,0.32107372318846117,1.5259593640408602,0
7.8,0.29,0.36,7,38,161,3.26,0.37,11.2,novice,-0.18862329080270193,0.0163663929583413,1
6.7,0.13,0.29,5.3,31,122,3.44,0.37,9.7,novice,0.19364946969067026,0.11611923245717543,1
6.2,0.25,0.42,8,53,206,3.16,0.47,9.1,novice,0.10869996735880993,0.6015830513515605,1
6.8,0.39,0.35,11.6,57,220,3.07,0.53,9.3,novice,-0.1036737884708416,1.2300259401943041,0
8.7,0.3,0.59,1.7,10,70,3.06,0.56,10.8,novice,-0.018724286138980986,-0.10666210909022818,0
