fixed.acidity,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,alcohol,chlorides_std,density_std,sulphates_std,pH_std,volatile_acidity_std,citric_acid_std,high_quality
6.1,3.1,15,104,8.7,0.24699704219408067,0.2595322392023179,-0.6216854158263007,-0.32671730589449927,-0.5828971136785124,-0.8430155975343743,0
6.7,9.7,67,234,9,0.33308291894956454,1.485457263246801,0.0829349540147605,0.2610704703794582,1.3705959159467724,1.0301772503901114,0
6.7,2.3,37,113,12.9,-0.09734646482785447,-1.2961932668541463,-0.2693752309057698,0.6529289878954307,-0.38754781071598393,-0.19147025912585763,1
6.4,7.9,53,180,9.6,0.16091116543859713,0.3727970512064296,0.0829349540147605,-0.32671730589449927,0.39384940113413025,-0.5986860956311806,0
8.5,10.4,20,142,10,-0.09734646482785447,1.125674919233721,0.3471675927051586,0.06514121162147334,-0.38754781071598393,0.4600750792826592,1
6,1.9,41,142,12.8,-0.5708187869830151,-1.6326563848663387,-0.6216854158263007,0.6529289878954307,0.39384940113413025,-0.2729134264269223,1
8.8,15,60,184,8.8,0.2900399805718226,2.2583230392748006,2.637183794688607,0.5876192349761006,-0.7782464166410408,0.7858477484869175,1
7.6,1.1,38,143,11.4,-0.2695182183388219,-1.1063081408472335,-0.6216854158263007,-1.7635318701197322,-0.8759210681223051,0.6229614138847881,0
6.2,7.7,28,210,9.2,2.140886330814724,1.2289457772374786,2.020640971077678,2.416292316717306,1.5659452189093013,-1.2502314340396974,0
6.1,4.2,13,95,13.1,-0.35560409509430574,-1.6792948368680403,1.8444858786174128,-1.4369831055230868,0.003150795209073428,-0.8430155975343743,1
6.4,6.8,61,216,9.4,-0.054303526450112535,0.39278495920713774,-0.2693752309057698,-0.6532660704911445,0.003150795209073428,0.6229614138847881,0
7.6,14.2,53,212.5,8.9,0.4191687957050484,1.6586857992530744,-0.2693752309057698,-0.32671730589449927,-0.7782464166410408,-0.2729134264269223,1
7.2,8.4,40,167,9.7,0.20395410381633874,1.1789760072356712,1.139865508776352,1.8938142933626758,0.5891987040966589,-0.2729134264269223,0
8.3,1.15,18,96,12.4,-0.5708187869830151,-0.9730554208424137,-1.5024608781276267,0.06514121162147334,0.49152405261539456,0.7044045811858528,0
6.8,9.85,41,103,10.5,0.37612585732730647,0.43276077520859113,0.6114002313955568,-1.3716733526037594,-0.8759210681223051,0.5415182465837239,1
7.2,5.8,40,118,13,-0.613861725360757,-1.046344416845072,0.3471675927051586,-0.1307880471365144,2.9333903396470005,-0.5172429283301159,1
5.6,1.4,18,135,10.2,-0.5277758486052732,-0.7598510688346871,-1.238228239437229,0.8488582466534156,-0.19219850775345526,-1.2502314340396974,1
7,8,29,213,10.4,0.16091116543859713,0.6459651272163177,0.6994777776256885,0.5876192349761006,-0.7782464166410408,-0.19147025912585763,1
7.6,4.2,7,112,12.6,-0.7429905404939827,-1.1396213208484385,-0.7097629620564333,-1.241053846765102,0.9798973100217158,-0.4357997610290512,1
6.5,1.9,23,93,12,-0.7860334788717246,-1.0063686008436188,1.8444858786174128,0.9794777524920731,-1.9503422344162118,-0.028583924523728304,1
7.7,1.8,26,168,12.1,-0.7860334788717246,-0.9730554208424137,-0.0932201384455049,-1.3063635996844294,-0.09452385627219091,0.05285924277733636,1
5.6,1.1,40,102,10.6,-0.48473291022753123,-0.8264774288370971,0.6114002313955568,1.8285045404433486,0.1496627724309694,-0.5986860956311806,1
6.3,6.3,63,186,9.6,0.031782350305371326,0.2628635572024236,-0.44553032336603526,-0.0654782942171842,0.5891987040966589,1.518836254196499,0
7,1,39,107,9,-0.44168997184978964,-0.34010500081944545,-1.5024608781276267,0.06514121162147334,2.4450170822406796,-2.5533221108567306,0
5.1,6.8,36,120,11.5,-0.5277758486052732,-0.7132126168329854,-0.7978405082865656,1.2407167641693881,0.6868733555779227,-0.5986860956311806,1
7.6,3.2,28,152,11.4,-0.1403894032055964,-0.9097603788401095,0.3471675927051586,-1.1104343409264446,-0.09452385627219091,1.518836254196499,1
6.4,7.9,34,124,10.2,-0.7429905404939827,0.2595322392023179,-0.8859180545166983,1.3713362700080458,-0.5828971136785124,-0.11002709182479298,0
5.4,3,47,145,10,0.24699704219408067,-0.34010500081944545,2.284873609768076,0.6529289878954307,0.10082544669033723,1.1116204176911757,1
6,5.2,70,178,12.3,-0.8290764172494666,-0.8731158808387989,-0.7978405082865656,1.3713362700080458,-0.19219850775345526,0.7044045811858528,1
6.8,6.6,28,156,9.6,0.24699704219408067,0.49272449921078965,-0.7097629620564333,-0.32671730589449927,0.5891987040966589,0.8672909157879821,0
6.8,7.4,38,133,12,-1.1303769858936599,-0.6332609848300788,-0.44553032336603526,-0.0654782942171842,1.07757196150298,0.05285924277733636,1
6.4,5.9,29,101,11,0.031782350305371326,-0.41339399682210376,-0.7978405082865656,-0.26140755297517193,-0.6805717651597767,-0.4357997610290512,1
6.3,1.6,48,185,9.4,0.24699704219408067,-0.20685228081462556,0.0829349540147605,0.13045096454080066,-0.38754781071598393,-0.354356593727987,0
6.5,7.9,35,192,9.5,0.11786822706085519,0.49605581721089537,0.1710125002448932,-0.19609780005584174,0.10082544669033723,1.518836254196499,1
5.7,7.9,48,197,9.4,-0.09734646482785447,0.3661344152061812,-1.1501506932070964,0.13045096454080066,0.10082544669033723,-1.4131177686418266,0
7.3,1.1,36,113,12.7,-0.1403894032055964,-1.0063686008436188,-0.0932201384455049,1.3060265170887184,1.07757196150298,0.2971887446805299,1
6.6,2.2,21,92,12.4,-0.8290764172494666,-1.3395004008557054,-0.0932201384455049,-0.45733681173315677,0.10082544669033723,3.229142767518855,1
5.8,2.3,36,114,10.2,0.2900399805718226,-0.5399840808267122,0.0829349540147605,0.5876192349761006,0.003150795209073428,0.13430241007840057,0
6,3.6,36,133,10.8,-0.48473291022753123,-0.6232670308297246,-0.2693752309057698,0.2610704703794582,-0.09452385627219091,-0.11002709182479298,1
6.1,12.6,54,136,10.6,-0.613861725360757,0.37945968720667794,-0.5336078695961679,-1.8288416230390594,1.2729212644655081,-1.0873450994375682,1
6.8,3.4,19,87,12.7,-1.0012481707604342,-1.2728740408532955,0.3471675927051586,-0.32671730589449927,0.39384940113413025,0.2971887446805299,1
7.5,17.7,33,173,10.2,0.20395410381633874,1.6586857992530744,1.3160206012366173,-0.6532660704911445,-0.09452385627219091,-0.19147025912585763,0
6.9,1.4,13,145,9.8,-0.613861725360757,-0.6265983488298303,0.2590900464750259,-0.783885576329802,0.5891987040966589,0.21574557737946526,0
6.1,1.3,55,145,11.1,-0.39864703347204766,-0.9397422408412087,-0.7097629620564333,1.436646022927376,-1.7061556057130514,-0.19147025912585763,1
5.7,17.8,23,124,10.1,0.5482976108382739,1.235608413237727,0.0829349540147605,0.7182387408147581,-0.19219850775345526,-0.7615724302333099,0
7.3,2.5,31,104,11.3,-0.18343234158333804,-0.9730554208424137,0.6114002313955568,-0.9145050821684596,-0.38754781071598393,-0.2729134264269223,1
6.6,1.3,32,90,10.7,-0.48473291022753123,-0.806489520836352,-0.6216854158263007,-0.5879563175718143,0.5891987040966589,-0.4357997610290512,1
6.5,4.2,6,114,8.6,-0.011260588072370606,0.49272449921078965,-1.238228239437229,0.39168997621811574,-0.09452385627219091,-1.1687882667386327,0
6.7,4.2,52,131,11.3,-0.1403894032055964,-0.7998268848361405,0.4352451389352913,-0.8491953292491294,-1.4619689770098905,0.9487340830890468,1
6.1,1.7,37,136,10.8,-0.5277758486052732,-0.673236800831532,0.0829349540147605,1.8285045404433486,0.39384940113413025,-0.6801292629322452,1
6.9,9.6,50,185,9.6,0.4622117340827903,1.2589276392385778,-0.973995600746831,1.3060265170887184,-1.1689450225660978,-0.2729134264269223,1
7,12.85,36,105,10.7,-0.18343234158333804,0.5959953572145102,0.523322685165424,-0.9145050821684596,-1.4619689770098905,0.2971887446805299,1
5.7,5.5,21,99,9.9,-0.5277758486052732,-0.2601533688165387,0.6994777776256885,-0.6532660704911445,-1.559643628491155,-0.5986860956311806,1
6.2,4.4,63,206,9.8,0.7204693643492416,-0.0069732008073588,0.2590900464750259,0.5223094820567733,1.6636198703905656,-0.5986860956311806,0
6.6,8.1,68,170,9.53333333333333,-0.011260588072370606,0.30617069120401963,0.0829349540147605,-0.26140755297517193,0.5891987040966589,0.5415182465837239,1
7.1,2.7,35,128,13.5,-0.22647527996107997,-1.4727531208605251,-0.5336078695961679,-0.783885576329802,1.5659452189093013,0.2971887446805299,1
6.3,5,36,168,9.5,-0.18343234158333804,0.34281518920533033,1.75640833238728,0.19576071746013088,0.19850009817160155,-0.4357997610290512,1
6.3,11.5,27,150,10.6,-0.44168997184978964,0.14293610919806354,-1.414383331897494,-1.241053846765102,0.003150795209073428,-0.924458764835439,1
5.4,1.6,27,88,10,-0.3125611567165638,-0.4567011308236628,-0.7097629620564333,2.2856728108786486,1.3217585902061404,-1.1687882667386327,1
7.5,11.3,65,146,10,-0.011260588072370606,0.9924221992289011,-0.3574527771359025,-0.1307880471365144,-1.0712703710848335,0.8672909157879821,1
6.8,12.9,79.5,182,10.2,-0.09734646482785447,1.1323375552339694,2.5491062484584743,0.3263802232987884,-1.266619674047362,0.6229614138847881,1
9,2.1,19,76,12.9,2.399143961081175,-1.3361690828555997,0.6994777776256885,-1.698222117200402,0.9798973100217158,1.6002794214975637,0
6.4,9.6,20,104,13.1,-0.8290764172494666,-0.5399840808267122,2.108718517307811,0.19576071746013088,2.640366385203208,-0.5986860956311806,1
6.8,1.4,35,111,11.2,-0.35560409509430574,-0.739863160833942,0.8756328700859539,0.8488582466534156,-0.9735957196035694,0.37863191198159457,1
6.6,1.4,28,107,13.2,-0.48473291022753123,-1.8858365528755185,-0.7978405082865656,-1.241053846765102,0.2961747496528659,-0.4357997610290512,1
7.4,2,31,101,11.4,-0.054303526450112535,-0.30679182081824047,0.523322685165424,1.5019557758467033,-0.5828971136785124,-0.028583924523728304,0
7.2,7.7,53,176,9.5,-0.054303526450112535,0.5926640392144046,-0.973995600746831,-0.1307880471365144,-0.38754781071598393,-1.1687882667386327,0
7.9,4.45,23,100,12.7,-0.5708187869830151,-0.9497361948415629,0.2590900464750259,-0.1307880471365144,1.5659452189093013,-0.5986860956311806,1
6.7,12.5,18,156,9,-0.48473291022753123,0.8791573872247894,-1.1501506932070964,-2.024770881797047,-1.1689450225660978,-0.11002709182479298,1
6,2.2,54,126,12.9,-0.8721193556272084,-1.4061267608581152,1.4040981474667502,1.5672655287660335,-0.28987315923471957,-0.4357997610290512,1
8.9,1,6,24,9.9,-0.7860334788717246,-0.4733577208242653,-1.5024608781276267,-1.8288416230390594,-1.4619689770098905,1.2745067522933051,0
6.6,10.9,37,146,10,-0.22647527996107997,0.7592299392204294,-0.18129768467563762,0.3263802232987884,0.39384940113413025,-0.5172429283301159,0
6.2,4.8,6,97,9.3,0.33308291894956454,0.07297843119554791,0.0829349540147605,-0.19609780005584174,0.39384940113413025,-1.738890437846085,0
6.5,3.5,22,147,12,-0.011260588072370606,-1.2595487688527987,-1.5905384243577594,-0.26140755297517193,1.1752466129842445,-0.19147025912585763,1
6,5,17,129,9.3,4.766505571856979,-0.02029847280785558,-1.1501506932070964,-1.0451245880071172,2.1031558020562544,-0.5172429283301159,0
7.1,12.5,26,72,11.6,-0.09734646482785447,0.026339979193846164,-1.766693516818025,-0.1307880471365144,1.07757196150298,0.13430241007840057,0
4.9,1,32,143,10.1,0.9356840562379513,-0.8797785168390102,-0.7978405082865656,0.3263802232987884,0.6380360298372906,0.05285924277733636,0
7.6,1.6,6,106,10.4,-0.613861725360757,-0.34010500081944545,-0.7978405082865656,-0.26140755297517193,-0.19219850775345526,0.21574557737946526,0
6.3,2.9,13,100,9.8,0.031782350305371326,-0.14022592081217866,-0.5336078695961679,0.5876192349761006,-0.09452385627219091,-0.8430155975343743,0
6.6,2.6,33,78,11.3,-0.6999476021162409,-0.8531279728380536,2.020640971077678,0.19576071746013088,-1.0712703710848335,0.13430241007840057,1
6.8,11.75,53,198,9.5,-0.054303526450112535,0.9591090192276961,0.523322685165424,0.456999729137443,-0.19219850775345526,0.7858477484869175,0
6.8,17.5,38,153,9,-0.3125611567165638,1.7919385192578943,-0.6216854158263007,0.3263802232987884,-0.5828971136785124,0.13430241007840057,1
7.3,2.3,45,80,12.9,-1.2164628626491436,-1.552704752863432,-1.3263057856673612,-0.8491953292491294,-0.5828971136785124,-0.19147025912585763,1
6.8,7.5,45,179,9.3,-0.011260588072370606,0.6026579932147587,-0.005142592215372198,0.06514121162147334,-0.19219850775345526,0.5415182465837239,0
7,8.7,32,141,10.5,0.20395410381633874,0.6926035792180194,0.3471675927051586,1.2407167641693881,0.003150795209073428,0.4600750792826592,1
5.6,2.9,21,73,12.9,-0.09734646482785447,-1.6859574728682887,-1.5024608781276267,-0.1307880471365144,-1.559643628491155,-0.028583924523728304,1
6.6,1.8,38,102,13.7,-0.44168997184978964,-1.9424689588775743,-0.6216854158263007,-0.7185758234104719,0.10082544669033723,-0.354356593727987,1
6.6,7.7,53,217,9.3,0.11786822706085519,0.6592903992168144,-0.7978405082865656,-0.19609780005584174,0.4426867268747624,1.2745067522933051,0
6.7,15.7,44,179,9.6,-0.44168997184978964,1.2922408192397827,0.6114002313955568,0.456999729137443,-0.09452385627219091,-0.19147025912585763,0
7.7,10.8,28,95,13.6,-0.6999476021162409,-0.7931642488358921,-0.7097629620564333,-1.698222117200402,0.9798973100217158,-0.8430155975343743,1
8.1,1,32,148,10,-0.2695182183388219,-0.14022592081217866,-0.7097629620564333,-0.3920270588138295,0.003150795209073428,1.2745067522933051,1
6.4,9.7,30,140,9.1,-0.09734646482785447,0.7259167592192244,-0.18129768467563762,-0.0654782942171842,-0.19219850775345526,0.7044045811858528,1
7.8,9.5,44,213,9.3,0.4191687957050484,1.0423919692307086,1.0517879625462192,-0.7185758234104719,0.10082544669033723,-0.924458764835439,1
8.1,1.2,43,160,9.7,-0.18343234158333804,-0.20685228081462556,-0.0932201384455049,-0.3920270588138295,-1.559643628491155,1.2745067522933051,1
6.1,5,17,133,9.4,-0.18343234158333804,-0.0969187868106196,0.3471675927051586,-1.1104343409264446,0.5891987040966589,-1.0059019321365037,0
6.5,12,47,179,10,0.37612585732730647,1.3255539992409877,-0.18129768467563762,2.5469118225559635,-0.28987315923471957,0.13430241007840057,0
7.9,10.3,73,212,9.5,-0.3125611567165638,0.9591090192276961,-0.005142592215372198,-1.698222117200402,-0.19219850775345526,-0.028583924523728304,1
6.3,9.5,30,111,10.8,-0.2695182183388219,-0.21351491681483697,-1.5905384243577594,-0.9145050821684596,0.003150795209073428,-0.924458764835439,0
6.8,13,22,193,9,10.49121637609665,1.4588067192458076,1.5802532399270155,-0.7185758234104719,3.8124622029783795,-0.2729134264269223,0
7.3,9.7,36,130,9.9,-0.18343234158333804,1.2922408192397827,2.284873609768076,1.8938142933626758,-0.09452385627219091,0.2971887446805299,1
6.7,1.65,42,103,11.4,-0.9151622940049503,-1.266211404853047,-0.3574527771359025,-0.522646564652487,-0.7782464166410408,0.2971887446805299,0
6.8,3.5,27,135,12,-0.5708187869830151,-1.1396213208484385,-1.0620731469769638,-1.241053846765102,1.468270567428037,-0.2729134264269223,1
8.2,13.6,58,166,9.4,-0.18343234158333804,1.508776489247652,0.4352451389352913,-0.5879563175718143,0.9798973100217158,1.2745067522933051,0
8.3,9.2,22,126,9.3,-0.011260588072370606,1.3921803592433977,-0.18129768467563762,1.2407167641693881,0.49152405261539456,0.7858477484869175,0
6.8,3.3,31,99,12.4,-0.8721193556272084,-1.4727531208605251,-0.7978405082865656,-0.5879563175718143,0.39384940113413025,-0.8430155975343743,1
6.5,15.4,55,195,9.6,-0.18343234158333804,1.2589276392385778,0.0829349540147605,0.2610704703794582,0.003150795209073428,0.13430241007840057,1
7.2,2.2,37,102,11,-0.39864703347204766,-0.673236800831532,1.3160206012366173,0.5223094820567733,-0.38754781071598393,-0.354356593727987,1
8.3,1.7,31,98,10.3,0.4622117340827903,0.09296633919625609,-0.7097629620564333,-0.26140755297517193,-1.1689450225660978,1.1930635849922404,1
7.2,12.5,48,179,9,-0.011260588072370606,1.1589880992349628,0.2590900464750259,-0.5879563175718143,0.003150795209073428,-0.5986860956311806,1
8,4.6,56,178,12,-0.18343234158333804,-0.40673136082185535,-0.18129768467563762,0.6529289878954307,0.39384940113413025,0.21574557737946526,1
6.8,10.7,47,154,9,1.280027563259886,0.8924826592252862,-0.973995600746831,-0.9145050821684596,-0.28987315923471957,-0.5172429283301159,0
5.9,1.3,24,90,10,-0.011260588072370606,-0.5666346248276688,-0.18129768467563762,0.06514121162147334,-0.5828971136785124,0.37863191198159457,1
8,2,48,140,9.6,0.2900399805718226,-0.0069732008073588,-0.005142592215372198,-0.0654782942171842,-0.8759210681223051,-0.2729134264269223,1
7.4,1.7,23,128,10.9,-0.6999476021162409,-0.3734181808206504,1.4921756936968829,-0.1307880471365144,0.19850009817160155,-0.11002709182479298,0
6.8,15.2,68,178,9.3,0.20395410381633874,1.7752819292572917,3.165649072069402,1.3713362700080458,-0.5828971136785124,0.2971887446805299,1
6.2,1.2,22,167,10.6,-0.35560409509430574,-0.9397422408412087,-0.0932201384455049,-0.5879563175718143,-0.38754781071598393,0.13430241007840057,1
6.8,12.8,19,171,9,0.6774264259714997,1.3522045432419443,0.2590900464750259,-1.241053846765102,-0.9735957196035694,-0.2729134264269223,1
6.5,3.9,40,130,12.7,-0.8290764172494666,-1.1396213208484385,-0.8859180545166983,0.5876192349761006,0.8822226585404513,-0.028583924523728304,1
7.2,1.5,26,106,11.1,0.2900399805718226,-0.7865016128356438,-0.18129768467563762,-0.0654782942171842,-0.485222462197248,0.4600750792826592,1
6.3,11.2,61,183,9.5,-0.2695182183388219,0.6326398552158579,0.1710125002448932,-0.45733681173315677,0.003150795209073428,1.1116204176911757,1
6.2,7.9,54,208,9.1,-0.054303526450112535,0.566013495213448,-0.2693752309057698,-0.1307880471365144,-0.28987315923471957,0.37863191198159457,0
7.4,19.8,53,195,9.1,0.8495981794824674,1.991817599265161,-0.44553032336603526,-1.5022928584424171,0.003150795209073428,0.7044045811858528,0
6.5,3.6,29,121,12.1,-0.2695182183388219,-0.9697241028422711,-0.0932201384455049,0.5876192349761006,0.003150795209073428,0.05285924277733636,1
7.3,19.9,69,237,9.2,-0.3125611567165638,2.1150763652696267,-0.0932201384455049,-0.5879563175718143,-0.7782464166410408,-0.354356593727987,1
6.1,1.1,37,97,10.5,-0.656904663738499,-0.6066104408291222,0.7875553238558212,1.3713362700080458,-1.1689450225660978,0.2971887446805299,1
6.6,8.5,29,141,10.4,-0.18343234158333804,0.4793992272102929,0.9637104163160866,0.5876192349761006,-0.28987315923471957,-0.028583924523728304,0
7,5.7,27,104,9.4,3.303045667013755,0.4594113192095477,0.4352451389352913,-0.9798148350877869,-0.8759210681223051,-0.8430155975343743,1
6.9,12.2,29,136,10.4,-0.2695182183388219,0.49938713521100103,1.4040981474667502,-0.9145050821684596,0.10082544669033723,-0.6801292629322452,1
6.1,5,31,113,12.4,-1.3025487394046273,-1.3161811748548544,-1.5905384243577594,-0.26140755297517193,0.9798973100217158,0.7044045811858528,1
7.3,1.4,43,176,9.9,-0.09734646482785447,-0.3867434528211472,-0.2693752309057698,-0.32671730589449927,0.5891987040966589,-0.924458764835439,0
6.7,8.8,41,113,9.3,-0.1403894032055964,0.7259167592192244,-0.7978405082865656,1.5019557758467033,-1.6573182799724193,0.05285924277733636,1
7.7,4.3,25,142,10.2,0.20395410381633874,-0.04028638080856377,-0.8859180545166983,-0.19609780005584174,0.003150795209073428,-0.354356593727987,0
6.9,7.5,18,117,13,-0.6999476021162409,-0.9530675128416686,-0.973995600746831,-0.6532660704911445,-0.09452385627219091,-0.6801292629322452,1
7.1,7.8,49,128,10.7,-0.44168997184978964,-0.01696715480771289,-0.7978405082865656,0.13045096454080066,0.10082544669033723,0.05285924277733636,1
6.4,11.3,69,192,10.2,-0.35560409509430574,0.5693448132135537,0.0829349540147605,-0.32671730589449927,-0.28987315923471957,-0.11002709182479298,1
